time,summary,sunriseTime,sunsetTime,moonPhase,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,windGustTime,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1065891600,Humid and mostly cloudy throughout the day.,1065912200,1065955141,0.56,rain,33.03,1065945600,24.01,1065985200,42.17,1065945600,25.08,1065985200,25.28,0.89,1009.12,0.97,205,,,0.66,6,1065927600,,25.02,1065909600,33.03,1065945600,26.18,1065909600,42.17,1065945600
1065978000,Humid and mostly cloudy throughout the day.,1065998602,1066041508,0.59,rain,31.15,1066028400,24.01,1066071600,39.16,1066017600,25.08,1066071600,25.18,0.91,1009.63,3.96,125,,,0.67,7,1066017600,,24.01,1065985200,31.15,1066028400,25.08,1065985200,39.16,1066017600
1066064400,Humid throughout the day and breezy starting in the afternoon| continuing until evening.,1066085004,1066127877,0.62,rain,32.02,1066107600,24.01,1066158000,40.69,1066107600,25.08,1066158000,24.86,0.86,1009.93,10.03,112,,,0.63,8,1066107600,,24.01,1066071600,32.02,1066107600,25.08,1066071600,40.69,1066107600
1066150800,Humid and mostly cloudy throughout the day.,1066171408,1066214245,0.65,rain,29.63,1066186800,23.01,1066244400,35.67,1066190400,23.97,1066244400,24.55,0.94,1011.47,5.65,94,,,0.77,8,1066194000,,24.01,1066158000,29.63,1066186800,25.08,1066158000,35.67,1066190400
1066237200,Humid and mostly cloudy throughout the day.,1066257812,1066300615,0.68,rain,31.12,1066287600,23.71,1066338000,36.23,1066287600,24.69,1066338000,24.14,0.89,1010.66,0.42,64,,,0.69,6,1066273200,,23.01,1066244400,31.12,1066287600,23.97,1066244400,36.23,1066287600
1066323600,Humid and mostly cloudy throughout the day.,1066344216,1066386985,0.71,rain,31.12,1066370400,23.91,1066424400,39.16,1066377600,24.9,1066424400,24.67,0.93,1009.8,4.18,7,,,0.66,7,1066363200,,23.71,1066338000,31.12,1066370400,24.69,1066338000,39.16,1066377600
1066410000,Humid and mostly cloudy throughout the day.,1066430621,1066473356,0.74,rain,32.02,1066460400,24.01,1066482000,42.31,1066460400,25.08,1066482000,24.65,0.94,1009.18,2.74,352,,,0.79,7,1066453200,,23.91,1066424400,32.02,1066460400,24.9,1066424400,42.31,1066460400
1066496400,Humid and mostly cloudy throughout the day.,1066517026,1066559727,0.77,rain,31.03,1066539600,23.71,1066597200,40.67,1066539600,24.69,1066597200,24.73,0.95,1009.12,1.69,306,,,0.78,7,1066539600,,24.01,1066496400,31.03,1066539600,25.08,1066496400,40.67,1066539600
1066582800,Humid and mostly cloudy throughout the day.,1066603432,1066646099,0.81,rain,31.03,1066626000,24.01,1066687200,40.67,1066626000,25.08,1066687200,25.09,0.95,1009.6,2.3,253,,,0.77,7,1066622400,,23.71,1066597200,31.03,1066626000,24.69,1066597200,40.67,1066626000
1066669200,Humid and mostly cloudy throughout the day.,1066689839,1066732473,0.84,rain,29.11,1066716000,23.01,1066755600,36.98,1066708800,23.97,1066755600,24.69,0.95,1010.75,0.4,188,,,0.8,6,1066705200,,23.01,1066734000,29.11,1066716000,23.97,1066734000,36.98,1066708800
1066755600,Humid and mostly cloudy throughout the day.,1066776246,1066818847,0.88,rain,30.31,1066795200,23.01,1066863600,35.27,1066795200,23.97,1066863600,24.32,0.95,1012.14,5.86,104,,,0.8,6,1066791600,,23.01,1066755600,30.31,1066795200,23.97,1066755600,35.27,1066795200
1066842000,Humid and mostly cloudy throughout the day.,1066862654,1066905221,0.91,rain,32.02,1066885200,22.02,1066946400,37.94,1066885200,22.89,1066946400,23.84,0.9,1012.51,4.84,93,,,0.74,7,1066881600,,23.01,1066863600,32.02,1066885200,23.97,1066863600,37.94,1066885200
1066928400,Humid and mostly cloudy throughout the day.,1066949063,1066991597,0.95,rain,30.02,1066968000,22.02,1067036400,37.48,1066968000,22.89,1067036400,24.48,0.92,1011.79,1,265,,,0.69,7,1066968000,,22.02,1066946400,30.02,1066968000,22.89,1066946400,37.48,1066968000
1067014800,Humid and mostly cloudy throughout the day.,1067035472,1067077973,0.98,rain,28.52,1067061600,22.02,1067119200,35.04,1067068800,22.89,1067119200,24.41,0.94,1011.81,1.24,24,,,0.76,6,1067050800,,22.02,1067036400,28.52,1067061600,22.89,1067036400,35.04,1067068800
1067101200,Humid and partly cloudy throughout the day.,1067121882,1067164351,0.02,rain,31.03,1067144400,21.02,1067205600,39.16,1067144400,21.79,1067205600,24.23,0.92,1011.97,1.13,120,,,0.54,7,1067140800,,22.02,1067119200,31.03,1067144400,22.89,1067119200,39.16,1067144400
1067187600,Humid and partly cloudy throughout the day.,1067208293,1067250729,0.06,rain,32.02,1067238000,23.01,1067292000,37.08,1067234400,23.97,1067292000,23.63,0.84,1012.71,1.08,43,,,0.47,8,1067227200,,21.02,1067205600,32.02,1067238000,21.79,1067205600,37.08,1067234400
1067274000,Humid and partly cloudy throughout the day.,1067294704,1067337108,0.1,rain,32.02,1067317200,23.01,1067378400,39.46,1067320800,23.97,1067378400,25.13,0.89,1012.17,3.35,38,,,0.58,7,1067313600,,23.01,1067292000,32.02,1067317200,23.97,1067292000,39.46,1067320800
1067360400,Humid and partly cloudy throughout the day.,1067381116,1067423488,0.14,rain,32.12,1067407200,24.01,1067461200,39.64,1067407200,25.05,1067464800,24.39,0.83,1010.44,2.14,85,,,0.46,8,1067400000,,23.01,1067378400,32.12,1067407200,23.97,1067378400,39.64,1067407200
1067446800,Humid and mostly cloudy throughout the day.,1067467528,1067509869,0.17,rain,32.02,1067486400,24.01,1067529600,39.16,1067497200,25.08,1067529600,24.43,0.84,1009.73,0.55,54,,,0.55,7,1067486400,,24.01,1067461200,32.02,1067486400,25.05,1067464800,39.16,1067497200
1067533200,Humid and partly cloudy throughout the day.,1067553942,1067596251,0.21,rain,32.02,1067583600,24.01,1067630400,39.16,1067572800,25.07,1067634000,24.48,0.86,1009.63,1.26,96,,,0.62,7,1067572800,,24.01,1067536800,32.02,1067583600,25.08,1067536800,39.16,1067572800
1067619600,Humid and partly cloudy throughout the day.,1067640356,1067682634,0.25,rain,31.92,1067666400,24.01,1067724000,39.16,1067659200,25.08,1067724000,24.88,0.89,1010.17,0.85,22,,,0.55,7,1067659200,,24.01,1067630400,31.92,1067666400,25.07,1067634000,39.16,1067659200
